id,amount,date
1000000002527,837.57,2026-01-03
1000000002528,1477.19,2025-08-31
1000000002529,1843.81,2026-02-10
1000000002530,799.94,2025-09-19
1000000002531,485.86,2024-07-11
1000000002532,407.93,2025-03-06
1000000002533,1274.19,2025-02-24
1000000002534,1316.26,2025-01-21
1000000002535,1193.80,2024-05-25
1000000002536,1275.45,2024-02-12
1000000002537,786.02,2025-12-20
1000000002538,1271.90,2024-11-17
1000000002539,59.91,2025-08-19
1000000002540,230.82,2025-09-27
1000000002541,1005.76,2026-02-23
1000000002542,1292.54,2024-06-13
1000000002543,1169.31,2024-10-07
1000000002544,615.95,2024-07-12
1000000002545,550.56,2025-12-18
1000000002546,1491.65,2024-09-17
1000000002547,902.64,2024-09-13
1000000002548,125.04,2025-07-22
1000000002549,129.84,2026-01-27
1000000002550,719.79,2024-01-09
1000000002551,1265.57,2025-10-15
1000000002552,1527.87,2026-01-12
1000000002553,1672.90,2024-02-15
1000000002554,1719.57,2024-12-01
1000000002555,1203.44,2026-01-13
1000000002556,726.40,2025-07-02
1000000002557,1372.40,2024-05-30
1000000002558,21.57,2024-02-14
1000000002559,271.95,2025-03-02
1000000002560,1102.08,2024-02-20
1000000002561,343.00,2024-04-07
1000000002562,676.63,2024-02-29
1000000002563,1860.11,2024-01-08
1000000002564,935.56,2024-11-14
1000000002565,1031.35,2024-11-01
1000000002566,935.97,2024-08-24
1000000002567,116.31,2025-06-25
1000000002568,1024.52,2025-04-23
1000000002570,1458.25,2024-06-23
1000000002571,1436.62,2025-09-20
1000000002572,498.19,2024-11-23
1000000002573,927.25,2024-06-03
1000000002574,1414.66,2025-05-08
1000000002575,738.31,2024-11-24
1000000002576,188.61,2025-06-09
1000000002577,988.15,2025-08-26
1000000002578,1289.50,2025-01-03
1000000002579,1151.73,2024-03-13
1000000002580,1406.05,2024-06-02
1000000002581,715.61,2024-10-24
1000000002582,1593.62,2025-11-22
1000000002583,1739.70,2025-05-25
1000000002584,1562.44,2024-06-07
1000000002585,304.34,2026-01-29
1000000002586,329.52,2024-01-10
1000000002587,247.78,2024-03-30
1000000002588,1039.15,2025-09-17
1000000002589,954.53,2024-01-20
1000000002590,867.34,2024-11-01
1000000002591,1426.44,2024-11-02
1000000002592,935.12,2024-02-13
1000000002593,1930.29,2025-10-09
1000000002594,369.40,2024-10-02
1000000002595,509.44,2024-07-05
1000000002596,1525.42,2024-10-21
1000000002597,1301.94,2024-07-03
1000000002598,1026.58,2025-03-08
1000000002599,1278.82,2024-08-07
1000000002600,103.56,2024-03-04
1000000002601,116.47,2025-01-26
1000000002602,100.13,2026-01-30
1000000002603,350.92,2025-12-30
1000000002604,1824.54,2025-02-01
1000000002605,851.89,2025-07-02
1000000002606,1211.52,2025-09-08
1000000002607,1328.03,2024-11-02
1000000002608,1168.69,2024-11-02
1000000002609,381.34,2024-02-11
1000000002610,1550.21,2026-01-09
1000000002611,1318.25,2025-07-15
1000000002612,357.93,2026-02-06
1000000002613,838.92,2024-10-17
1000000002614,1567.62,2024-01-29
1000000002615,814.80,2025-09-16
1000000002616,416.01,2024-05-23
1000000002617,1005.02,2024-08-11
1000000002618,1576.38,2024-11-11
1000000002619,1890.30,2025-09-05
1000000002620,752.58,2024-04-12
1000000002621,1518.17,2024-10-25
1000000002622,860.41,2024-08-29
1000000002623,1297.32,2025-04-19
1000000002624,1303.45,2024-08-28
1000000002625,1361.28,2025-10-28
1000000002626,1252.67,2024-12-17
1000000002627,1812.14,2025-07-21
1000000002628,1439.45,2024-11-22
1000000002629,766.91,2025-07-09
1000000002630,1214.45,2025-03-27
1000000002631,43.19,2026-02-14
1000000002632,942.15,2025-06-22
1000000002633,847.29,2026-02-09
1000000002634,1722.86,2024-11-24
1000000002635,280.81,2025-03-06
1000000002636,1065.31,2024-09-04
1000000002637,1492.56,2024-12-09
1000000002638,787.06,2024-12-05
1000000002639,1854.53,2025-04-09
1000000002640,1759.24,2024-12-15
1000000002641,1609.00,2025-06-06
1000000002642,68.78,2024-12-30
1000000002643,1526.32,2024-05-14
1000000002644,1213.67,2026-01-18
1000000002645,679.34,2025-05-17
1000000002646,1676.30,2024-01-29
1000000002647,1479.19,2024-08-02
1000000002648,1477.05,2024-07-04
1000000002649,582.25,2024-12-21
1000000002650,1844.50,2025-08-16
1000000002651,131.93,2025-02-23
1000000002652,1492.10,2025-03-10
1000000002653,1228.65,2024-02-21
1000000002654,436.48,2024-09-05
1000000002655,1340.56,2024-11-10
1000000002656,1608.40,2025-12-18
1000000002657,1843.94,2024-12-19
1000000002658,1584.66,2025-10-08
1000000002659,972.40,2025-07-22
1000000002660,378.37,2026-01-25
1000000002661,1740.54,2025-04-22
1000000002662,619.70,2025-07-09
1000000002663,81.37,2025-02-03
1000000002664,1464.10,2025-05-13
1000000002665,1791.14,2024-04-07
1000000002666,281.55,2025-01-24
1000000002667,488.29,2025-04-17
1000000002668,49.07,2024-11-19
1000000002669,1127.92,2024-05-21
1000000002670,804.74,2025-11-05
1000000002671,1071.03,2024-03-22
1000000002672,387.71,2025-05-22
1000000002673,1056.16,2025-07-19
1000000002674,1765.52,2024-07-09
1000000002675,521.79,2026-01-17
1000000002676,1049.55,2025-10-11
1000000002677,1283.27,2025-12-20
1000000002678,1563.55,2024-07-22
1000000002679,1206.05,2025-12-29
1000000002680,1881.40,2025-11-15
1000000002681,1916.06,2024-05-09
1000000002682,159.85,2025-05-07
1000000002683,1804.56,2024-08-05
1000000002684,353.60,2024-02-20
1000000002685,1326.37,2025-11-23
1000000002686,530.62,2025-05-10
1000000002687,1434.25,2024-05-02
1000000002688,831.46,2025-10-17
1000000002689,1693.25,2024-10-25
1000000002690,1176.99,2024-06-19
1000000002691,1343.74,2025-08-04
1000000002692,975.75,2024-01-17
1000000002693,802.59,2024-06-13
1000000002694,443.31,2025-07-04
1000000002695,1175.53,2026-02-17
1000000002696,1315.13,2025-09-11
1000000002697,875.62,2025-12-20
1000000002698,1411.32,2024-03-16
1000000002699,906.20,2024-03-16
1000000002700,1728.12,2025-04-28
1000000002701,1843.29,2025-11-22
1000000002702,1740.59,2025-03-24
1000000002703,1644.91,2024-06-16
1000000002704,1773.31,2025-05-01
1000000002705,676.35,2024-06-18
1000000002706,1559.96,2025-06-07
1000000002707,1238.18,2025-03-11
1000000002708,492.08,2025-04-10
1000000002709,630.75,2024-09-05
1000000002710,713.78,2024-08-11
1000000002711,1427.09,2025-09-23
1000000002712,763.60,2025-10-18
1000000002713,575.41,2024-09-24
1000000002714,761.34,2024-08-19
1000000002715,739.34,2025-07-25
1000000002716,1802.33,2025-07-03
1000000002717,530.45,2025-05-02
1000000002718,1764.86,2024-07-15
1000000002719,1802.55,2025-08-08
1000000002720,1250.52,2024-08-19
1000000002721,811.00,2025-02-21
1000000002722,1227.00,2025-12-19
1000000002723,918.79,2024-05-26
1000000002724,1433.22,2024-02-03
1000000002725,1845.17,2024-11-02
1000000002726,699.60,2025-07-03
1000000002727,736.23,2024-11-21
1000000002728,312.17,2025-04-09
1000000002729,1466.42,2025-02-17
1000000002730,1730.05,2024-07-30
1000000002731,1389.02,2024-09-08
1000000002732,971.13,2024-12-14
1000000002734,882.80,2025-07-19
1000000002735,375.05,2024-07-28
1000000002736,743.04,2024-02-14
1000000002737,108.19,2024-03-25
1000000002738,735.83,2025-05-29
1000000002739,1825.94,2025-02-02
1000000002740,202.67,2024-11-07
1000000002741,885.94,2025-10-29
1000000002742,1131.34,2024-09-10
1000000002743,1677.28,2025-06-06
1000000002744,656.12,2025-01-16
1000000002745,1910.80,2025-11-26
1000000002746,1225.15,2024-03-27
1000000002747,547.60,2025-08-01
1000000002748,500.05,2025-04-05
1000000002749,1377.22,2024-05-09
1000000002750,693.66,2025-10-03
1000000002751,1437.13,2024-07-03
1000000002752,1780.02,2025-02-25
1000000002753,694.90,2025-04-28
1000000002754,351.53,2024-04-09
1000000002755,279.85,2024-10-16
1000000002756,1574.29,2024-01-31
1000000002757,1894.32,2024-07-26
1000000002758,1500.56,2025-06-16
1000000002759,612.25,2025-05-06
1000000002760,620.37,2025-06-17
1000000002761,130.42,2024-01-09
1000000002762,1712.70,2025-07-03
1000000002763,1357.96,2025-03-02
1000000002764,577.47,2024-09-17
1000000002765,1631.20,2024-04-19
1000000002766,595.78,2024-11-22
1000000002767,134.84,2025-08-03
1000000002768,256.77,2024-10-13
1000000002769,1057.03,2026-02-21
1000000002770,844.87,2024-07-01
1000000002771,1834.17,2024-10-12
1000000002772,1266.25,2025-08-07
1000000002773,254.86,2024-03-14
1000000002774,1741.73,2025-04-20
1000000002775,352.03,2024-11-14
1000000002776,13.92,2024-06-10
1000000002777,1407.32,2025-01-26
1000000002778,404.35,2025-01-07
1000000002779,1040.69,2025-09-11
1000000002780,1669.40,2024-08-17
1000000002781,1216.51,2025-06-15
1000000002782,1220.99,2024-07-08
1000000002783,1663.38,2024-07-04
1000000002784,510.46,2025-11-05
1000000002785,1932.71,2025-06-01
1000000002786,734.87,2025-06-20
1000000002787,821.55,2024-01-14
1000000002788,730.16,2025-11-02
1000000002789,1651.53,2024-07-21
1000000002790,151.89,2025-07-26
1000000002791,229.32,2025-01-23
1000000002792,1667.89,2025-08-22
1000000002793,1468.10,2024-02-03
1000000002794,594.21,2025-07-08
1000000002795,1368.46,2025-02-22
1000000002796,1817.88,2024-03-25
1000000002797,1848.89,2024-01-06
1000000002798,96.00,2025-05-04
1000000002799,448.12,2025-07-08
1000000002800,1068.75,2024-10-26
1000000002801,449.96,2025-11-08
1000000002802,93.55,2024-06-16
1000000002803,1015.35,2025-02-20
1000000002804,1266.82,2024-08-13
1000000002805,476.87,2024-06-07
1000000002806,1915.05,2024-04-24
1000000002807,740.52,2024-09-19
1000000002808,96.43,2025-09-19
1000000002809,23.59,2025-12-17
1000000002810,763.33,2025-10-03
1000000002811,1452.32,2024-11-09
1000000002812,1541.32,2024-01-22
1000000002813,274.92,2024-08-26
1000000002814,857.01,2024-05-20
1000000002815,727.99,2025-04-10
1000000002816,1161.94,2024-12-11
1000000002817,1639.81,2025-05-15
1000000002818,1389.29,2024-08-02
1000000002819,1340.76,2025-01-08
1000000002820,1263.07,2026-02-25
1000000002821,343.67,2024-06-20
1000000002823,1228.50,2025-03-15
1000000002824,698.01,2024-01-26
1000000002825,493.48,2025-06-28
1000000002826,288.58,2024-07-17
1000000002827,845.86,2024-07-17
1000000002828,415.99,2026-02-20
1000000002829,1869.34,2025-12-21
1000000002830,1173.61,2025-11-22
1000000002831,1657.63,2024-10-12
1000000002832,679.03,2025-02-07
1000000002833,1837.34,2025-04-04
1000000002834,476.57,2024-05-22
1000000002835,36.67,2025-07-04
1000000002836,1883.39,2025-07-24
1000000002837,862.29,2024-12-24
1000000002838,754.72,2025-05-25
1000000002839,1451.87,2025-10-25
1000000002840,1724.38,2025-07-22
1000000002841,1936.22,2024-10-16
1000000002842,494.38,2024-01-20
1000000002843,449.21,2025-11-21
1000000002844,1562.22,2024-05-22
1000000002845,1633.20,2025-10-31
1000000002846,1037.06,2024-07-08
1000000002847,1093.84,2024-08-22
1000000002848,1317.68,2025-05-19
1000000002849,865.82,2025-08-27
1000000002850,222.36,2025-03-20
1000000002851,1025.17,2024-06-23
1000000002852,1711.22,2025-05-04
1000000002853,244.46,2024-10-17
1000000002854,472.96,2025-08-31
1000000002855,360.06,2024-06-14
1000000002856,1220.99,2025-01-17
1000000002857,827.77,2024-07-25
1000000002858,634.66,2025-08-08
1000000002859,18.02,2025-11-08
1000000002860,667.21,2025-08-14
1000000002861,981.05,2025-03-04
1000000002862,602.64,2025-04-12
1000000002863,1155.58,2024-11-08
1000000002864,1927.20,2025-11-23
1000000002865,683.08,2025-08-27
1000000002866,843.16,2025-06-03
1000000002867,772.42,2025-05-15
1000000002868,1489.38,2026-01-20
1000000002869,1848.29,2025-02-01
1000000002870,1464.89,2024-08-30
1000000002871,29.90,2025-03-20
1000000002872,669.17,2025-06-27
1000000002873,1671.43,2025-05-26
1000000002874,919.65,2026-02-09
1000000002875,1771.32,2024-03-28
1000000002876,604.64,2025-01-21
1000000002877,159.45,2025-09-09
1000000002878,1707.47,2025-08-13
1000000002879,302.84,2025-05-23
1000000002880,1150.17,2025-12-22
1000000002881,791.37,2024-06-19
1000000002882,408.89,2025-03-06
1000000002883,1036.88,2025-05-18
1000000002884,1754.21,2024-09-12
1000000002885,1272.42,2025-06-13
1000000002886,1798.90,2025-08-05
1000000002887,795.50,2025-11-12
1000000002888,1764.99,2025-09-16
1000000002889,300.77,2025-08-29
1000000002890,1633.16,2025-03-08
1000000002891,754.76,2025-12-23
1000000002892,940.08,2026-01-13
1000000002893,1571.60,2025-07-08
1000000002894,565.14,2024-08-10
1000000002895,560.74,2024-05-07
1000000002896,342.06,2025-06-11
1000000002897,1222.86,2026-02-20
1000000002898,392.20,2024-08-15
1000000002899,1163.55,2025-10-24
1000000002900,1911.81,2026-02-03
1000000002901,1548.88,2025-08-15
1000000002902,955.62,2025-04-07
1000000002903,1063.53,2025-10-17
1000000002904,1794.76,2025-08-19
1000000002905,1404.46,2024-05-23
1000000002906,1204.06,2025-03-15
1000000002907,1936.38,2025-10-06
1000000002908,1374.52,2024-06-02
1000000002909,1698.03,2025-12-30
1000000002910,572.11,2025-05-11
1000000002911,1947.91,2025-01-21
1000000002912,633.17,2024-01-03
1000000002913,1677.09,2025-07-15
1000000002914,1929.71,2024-02-24
1000000002915,1469.57,2025-10-19
1000000002916,209.92,2024-01-26
1000000002917,1343.82,2025-08-10
1000000002918,1142.52,2026-02-21
1000000002919,1350.63,2024-07-27
1000000002920,1799.43,2025-09-03
1000000002921,925.36,2024-02-03
1000000002922,200.30,2024-11-02
1000000002923,1442.63,2026-01-15
1000000002924,290.01,2024-01-07
1000000002925,158.52,2025-03-16
1000000002926,1400.40,2024-12-13
1000000002927,1292.65,2024-10-12
1000000002928,517.37,2025-10-19
1000000002929,1476.53,2026-01-03
1000000002930,1372.32,2025-03-08
1000000002931,383.67,2026-02-14
1000000002932,421.21,2024-08-30
1000000002933,839.31,2024-03-26
1000000002934,1330.61,2024-07-19
1000000002935,1129.97,2025-01-13
1000000002936,297.77,2025-05-03
1000000002937,1739.44,2025-10-02
1000000002938,525.65,2024-10-18
1000000002939,1833.04,2024-10-09
1000000002940,1491.14,2025-12-12
1000000002941,1250.07,2024-09-20
1000000002942,233.11,2025-06-13
1000000002943,1305.14,2026-01-23
1000000002944,1139.28,2025-06-26
1000000002945,142.87,2025-04-27
1000000002946,1114.71,2024-08-21
1000000002947,337.91,2024-05-20
1000000002948,1312.48,2025-06-08
1000000002949,1057.60,2024-09-05
1000000002950,1168.20,2024-05-13
1000000002951,1441.97,2024-06-09
1000000002952,148.24,2024-10-06
1000000002953,1428.90,2024-07-29
1000000002954,1184.93,2024-07-27
1000000002955,1720.20,2026-01-16
1000000002956,788.32,2024-01-14
1000000002957,1849.30,2025-03-11
1000000002958,56.31,2025-06-05
1000000002959,1012.68,2025-07-22
1000000002960,651.04,2024-03-29
1000000002961,8.38,2025-08-10
1000000002962,1906.88,2024-03-02
1000000002963,557.60,2024-12-19
1000000002964,1482.25,2024-06-26
1000000002965,187.33,2025-04-06
1000000002966,116.43,2025-03-07
1000000002967,1083.60,2025-03-26
1000000002968,881.26,2025-12-29
1000000002969,1790.78,2024-08-11
1000000002970,163.64,2025-11-30
1000000002971,1383.83,2024-03-01
1000000002972,154.68,2025-06-13
1000000002973,177.07,2024-02-25
1000000002974,1207.24,2024-03-12
1000000002975,81.79,2025-01-08
1000000002976,734.45,2025-08-09
1000000002977,1045.70,2024-07-19
1000000002978,460.69,2025-06-10
1000000002979,346.81,2024-11-13
1000000002980,1640.34,2024-07-28
1000000002981,1864.66,2025-08-22
1000000002982,1651.48,2024-05-20
1000000002983,1075.08,2024-01-15
1000000002984,957.75,2024-04-19
1000000002985,978.25,2026-02-03
1000000002986,1147.09,2025-10-02
1000000002987,965.52,2024-09-18
1000000002988,960.79,2026-01-31
1000000002989,205.79,2026-02-10
1000000002990,1745.66,2025-06-06
1000000002991,1692.14,2024-03-05
1000000002992,1379.07,2025-12-05
1000000002993,340.58,2025-05-30
1000000002994,1671.05,2026-01-07
1000000002995,889.53,2025-05-26
1000000002996,303.88,2025-05-07
1000000002997,456.83,2025-12-25
1000000002998,1373.86,2024-01-27
1000000002999,1005.29,2025-10-28
1000000003000,1352.34,2025-03-02
1000000003001,326.16,2024-05-08
1000000003002,1861.00,2024-08-03
1000000003003,569.84,2025-03-12
1000000003004,9.55,2025-01-28
1000000003005,1933.39,2024-05-28
1000000003006,58.78,2024-09-27
1000000003007,763.26,2024-01-23
1000000003008,1184.06,2025-09-28
1000000003009,1722.07,2024-07-11
1000000003010,1838.61,2024-03-03
1000000003011,1392.22,2025-03-07
1000000003012,1109.10,2025-06-25
1000000003013,1360.24,2025-11-10
1000000003014,970.07,2026-01-15
1000000003015,587.67,2025-11-23
1000000003016,614.85,2026-01-22
1000000003017,1177.99,2024-04-18
1000000003018,885.42,2025-04-09
1000000003019,397.15,2024-10-14
1000000003020,705.20,2025-12-26
1000000003021,482.41,2025-08-07
1000000003022,1853.76,2024-12-15
1000000003023,289.09,2024-05-20
1000000003024,83.01,2025-07-31
1000000003025,1688.07,2024-11-24
1000000003026,1072.21,2024-01-21
1000000003027,1572.36,2024-03-27
1000000003028,40.65,2025-04-30
1000000003029,615.79,2024-05-04
1000000003030,527.40,2025-01-11
1000000003031,172.66,2025-03-19
1000000003032,258.55,2025-05-18
1000000003033,1518.73,2025-08-04
1000000003034,86.48,2025-04-05
1000000003035,1141.73,2024-12-02
1000000003036,1528.55,2026-01-16
1000000003037,1718.29,2025-04-21
1000000003038,1764.89,2025-04-08
1000000003039,125.09,2024-07-09
1000000003040,626.19,2025-02-13
1000000003041,1893.42,2024-11-28
1000000003042,113.74,2024-06-10
1000000003043,1028.82,2024-05-02
1000000003044,1122.62,2026-02-11
1000000003045,599.62,2025-03-06
1000000003046,1380.24,2025-04-03
1000000003047,555.99,2025-05-25
1000000003048,1928.81,2025-12-02
1000000003049,144.94,2024-12-11
1000000003050,358.84,2026-01-27
1000000003051,1288.58,2025-01-31
1000000003052,740.00,2025-08-04
1000000003053,599.17,2024-07-08
1000000003054,1870.35,2024-09-03
1000000003055,1473.15,2025-05-27
1000000003056,815.76,2025-11-06
1000000003057,1476.64,2026-02-20
1000000003058,1528.89,2026-01-17
1000000003059,1719.60,2025-12-20
1000000003060,820.27,2026-02-19
1000000003061,606.17,2025-12-07
1000000003062,771.95,2026-01-31
1000000003063,366.81,2024-08-08
1000000003064,1688.11,2025-09-28
1000000003065,1332.93,2024-11-20
1000000003066,565.64,2024-10-28
1000000003067,1057.69,2025-03-03
1000000003068,768.72,2026-02-09
1000000003070,156.47,2025-11-20
1000000003071,1423.59,2024-05-19
1000000003072,1512.91,2024-10-10
1000000003073,1879.80,2025-08-17
1000000003074,448.30,2024-08-04
1000000003075,1600.65,2025-12-03
1000000003076,1735.49,2025-08-13
1000000003077,1092.56,2024-10-28
1000000003078,1421.37,2025-10-11
1000000003079,1267.43,2025-08-30
1000000003080,120.50,2024-04-25
1000000003081,880.96,2024-12-07
1000000003082,1644.92,2024-04-28
1000000003083,1716.56,2025-04-18
1000000003084,974.87,2024-01-18
1000000003085,1341.14,2025-01-20
1000000003086,815.33,2024-07-14
1000000003087,1780.37,2025-11-20
1000000003088,1100.31,2025-08-14
1000000003089,1044.14,2025-10-25
1000000003090,382.06,2025-02-10
1000000003091,767.15,2024-12-28
1000000003092,1008.40,2025-02-13
1000000003093,470.64,2025-06-19
1000000003094,1928.88,2025-07-18
1000000003095,1375.56,2025-11-24
1000000003096,1210.94,2025-12-03
1000000003097,616.56,2025-09-20
1000000003098,576.63,2024-05-19
1000000003099,769.46,2025-11-28
1000000003100,1809.17,2024-12-01
1000000003101,369.62,2024-01-27
1000000003102,1184.12,2024-09-02
1000000003103,149.97,2026-02-13
1000000003104,1438.08,2026-02-08
1000000003105,1055.43,2026-01-08
1000000003106,1065.23,2025-06-13
1000000003107,1425.04,2025-12-02
1000000003108,1336.28,2026-01-03
1000000003109,343.40,2024-04-05
1000000003110,993.43,2024-07-18
1000000003111,621.39,2025-08-17
1000000003112,652.41,2024-08-01
1000000003113,520.38,2026-02-17
1000000003114,844.79,2025-11-06
1000000003115,1653.59,2024-10-06
1000000003116,202.76,2024-01-30
1000000003117,1150.28,2024-12-25
